vehicle_category,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
MEDIUM LOW,CX,0.7061422218092588,2021,3,0.203125,0.5585106382978723,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,CX,0.7061422218092588,2021,4,0.203125,0.7408814589665653,3.8888888888888893,0.5555555555555556,True
MEDIUM LOW,CX,0.7061422218092588,2021,5,0.203125,0.598404255319149,2.8888888888888893,0.5555555555555556,True
MEDIUM LOW,CX,0.7061422218092588,2021,9,0.203125,0.7978723404255319,4.722222222222222,2.2222222222222223,True
MEDIUM LOW,CX,0.7061422218092588,2021,10,0.203125,0.7978723404255319,3.3333333333333335,2.2222222222222223,True
MEDIUM LOW,CX,0.7061422218092588,2021,11,0.203125,0.7978723404255318,1.0000000000000004,0.5555555555555556,True
MEDIUM LOW,CX,0.7061422218092588,2021,12,0.203125,0.8218085106382979,3.722222222222223,1.1111111111111112,False
MEDIUM LOW,CY,0.45788124390233603,2020,6,0.390625,0.851063829787234,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,9,0.390625,0.7393617021276596,1.6944444444444444,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,11,0.390625,0.8510638297872339,1.3611111111111114,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,14,0.390625,0.8510638297872339,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,17,0.390625,0.851063829787234,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,18,0.390625,0.851063829787234,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,CY,0.45788124390233603,2020,19,0.390625,0.851063829787234,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,25,0.390625,0.851063829787234,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,28,0.390625,0.851063829787234,1.3333333333333337,1.1111111111111112,True
MEDIUM LOW,CY,0.45788124390233603,2020,33,0.390625,0.851063829787234,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,34,0.390625,0.8510638297872342,1.0,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,39,0.390625,0.851063829787234,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,43,0.390625,0.851063829787234,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,45,0.390625,0.851063829787234,0.11111111111111113,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,46,0.390625,0.851063829787234,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,50,0.390625,0.851063829787234,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2020,52,0.390625,0.8510638297872339,1.0000000000000004,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2021,2,0.390625,0.8510638297872339,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2021,7,0.390625,0.872340425531915,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,CY,0.45788124390233603,2021,11,0.390625,0.8723404255319149,1.3333333333333337,1.1111111111111112,True
MEDIUM LOW,CY,0.45788124390233603,2021,12,0.390625,0.8723404255319149,0.8888888888888891,0.5555555555555556,False
MEDIUM LOW,CZ,1.132351512643018,2020,35,1.515625,0.851063829787234,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,1,0.53125,0.851063829787234,1.9444444444444446,1.1111111111111112,True
MEDIUM LOW,DA,0.645695629954682,2020,9,0.53125,0.7659574468085105,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,17,0.53125,0.851063829787234,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,20,0.53125,0.851063829787234,2.111111111111111,1.1111111111111112,True
MEDIUM LOW,DA,0.645695629954682,2020,23,0.53125,0.851063829787234,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,26,0.53125,0.8510638297872339,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,27,0.53125,0.851063829787234,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,28,0.53125,0.851063829787234,0.6944444444444445,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,29,0.53125,0.851063829787234,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,30,0.53125,0.851063829787234,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,31,0.53125,0.851063829787234,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,34,0.53125,0.851063829787234,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,36,0.53125,0.851063829787234,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,37,0.53125,0.851063829787234,1.027777777777778,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,40,0.53125,0.851063829787234,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2020,41,0.53125,0.851063829787234,1.7222222222222228,1.1111111111111112,True
MEDIUM LOW,DA,0.645695629954682,2020,44,0.53125,0.851063829787234,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2021,6,0.53125,0.8510638297872342,1.5000000000000002,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2021,9,0.53125,0.851063829787234,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DA,0.645695629954682,2021,10,0.53125,0.851063829787234,0.16666666666666669,0.5555555555555556,True
MEDIUM LOW,DB,1.5585016746138673,2020,23,1.53125,0.95531914893617,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DB,1.5585016746138673,2020,48,1.53125,0.9553191489361702,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DB,1.5585016746138673,2020,50,1.53125,0.9553191489361701,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2019,51,1.578125,1.3297872340425532,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,4,1.578125,1.3297872340425532,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,5,1.578125,1.3297872340425532,0.7222222222222222,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,7,1.578125,1.3297872340425532,2.2777777777777777,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,8,1.578125,1.3297872340425532,1.1666666666666667,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,9,1.578125,1.0638297872340425,1.888888888888889,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,10,1.578125,1.3297872340425532,1.5555555555555556,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,12,1.578125,1.3297872340425532,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,13,1.578125,1.3297872340425532,2.055555555555556,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,15,1.578125,1.3297872340425532,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,16,1.578125,1.3297872340425532,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,17,1.578125,1.3297872340425532,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,21,1.578125,1.3297872340425532,1.3333333333333335,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,22,1.578125,1.3297872340425532,1.0555555555555556,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,25,1.578125,1.3297872340425532,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,26,1.578125,1.3297872340425532,2.7222222222222228,1.6666666666666667,True
MEDIUM LOW,DC,1.8485836525588015,2020,27,1.578125,1.3297872340425532,0.16666666666666669,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,28,1.578125,1.3297872340425532,1.1666666666666667,1.6666666666666667,True
MEDIUM LOW,DC,1.8485836525588015,2020,29,1.578125,1.3297872340425532,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,30,1.578125,1.3297872340425532,1.5000000000000002,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,31,1.578125,1.3297872340425532,3.444444444444444,2.2222222222222223,True
MEDIUM LOW,DC,1.8485836525588015,2020,32,1.578125,1.3297872340425532,2.7222222222222228,1.6666666666666667,True
MEDIUM LOW,DC,1.8485836525588015,2020,33,1.578125,1.196808510638298,0.7777777777777778,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,34,1.578125,1.3297872340425532,2.25,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,35,1.578125,1.3297872340425532,1.8333333333333335,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,36,1.578125,1.0638297872340425,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,37,1.578125,1.3297872340425532,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,38,1.578125,1.3297872340425532,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,39,1.578125,1.3297872340425532,2.111111111111111,1.6666666666666667,True
MEDIUM LOW,DC,1.8485836525588015,2020,40,1.578125,1.3297872340425534,0.5,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,41,1.578125,1.3297872340425532,2.111111111111111,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,42,1.578125,1.3297872340425532,2.166666666666667,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,43,1.578125,1.3297872340425532,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,44,1.578125,1.3297872340425532,1.277777777777778,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2020,47,1.578125,1.329787234042553,1.7222222222222228,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,48,1.578125,1.3297872340425532,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,50,1.578125,1.3297872340425532,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,51,1.578125,1.329787234042553,1.2777777777777781,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2020,53,1.578125,1.377659574468085,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2021,2,1.578125,1.377659574468085,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2021,4,1.578125,1.377659574468085,1.5000000000000002,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2021,6,1.578125,1.2398936170212767,1.2222222222222225,1.1111111111111112,True
MEDIUM LOW,DC,1.8485836525588015,2021,7,1.578125,1.1021276595744678,3.055555555555556,1.6666666666666667,True
MEDIUM LOW,DC,1.8485836525588015,2021,10,1.578125,1.3776595744680848,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DC,1.8485836525588015,2021,11,1.578125,1.4335106382978724,1.9444444444444446,1.1111111111111112,True
MEDIUM LOW,DD,1.0972543090158846,2020,3,1.375,0.9557446808510639,0.5833333333333333,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,15,1.375,0.9557446808510637,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,17,1.375,0.9557446808510636,0.3333333333333334,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,19,1.375,0.9557446808510637,2.3333333333333335,2.2222222222222223,True
MEDIUM LOW,DD,1.0972543090158846,2020,20,1.375,0.9557446808510639,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,22,1.375,0.9557446808510638,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,23,1.375,0.9557446808510637,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,28,1.375,0.8578723404255321,1.4444444444444446,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,31,1.375,0.8578723404255317,1.388888888888889,1.1111111111111112,True
MEDIUM LOW,DD,1.0972543090158846,2020,32,1.375,0.8578723404255318,1.3333333333333337,1.1111111111111112,True
MEDIUM LOW,DD,1.0972543090158846,2020,33,1.375,1.0723404255319149,0.7777777777777778,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,34,1.375,1.0723404255319149,3.6111111111111116,1.1111111111111112,True
MEDIUM LOW,DD,1.0972543090158846,2020,41,1.375,0.8851063829787233,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,45,1.375,1.1063829787234043,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,46,1.375,1.1063829787234043,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,48,1.375,1.1063829787234043,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2020,50,1.375,0.8851063829787233,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2021,5,1.375,0.8851063829787233,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DD,1.0972543090158846,2021,8,1.375,1.1063829787234043,1.3333333333333335,0.5555555555555556,True
MEDIUM LOW,DE,0.7563384029294128,2020,19,0.578125,0.8829787234042553,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DE,0.7563384029294128,2020,27,0.578125,0.8829787234042552,0.9166666666666667,0.5555555555555556,True
MEDIUM LOW,DE,0.7563384029294128,2020,33,0.578125,0.8829787234042553,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2019,51,1.546875,0.851063829787234,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,3,1.546875,0.851063829787234,1.6666666666666667,1.6666666666666667,True
MEDIUM LOW,DF,1.5631221729012421,2020,4,1.546875,0.7659574468085105,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,6,1.546875,0.8037825059101654,4.527777777777779,2.2222222222222223,True
MEDIUM LOW,DF,1.5631221729012421,2020,7,1.546875,0.7659574468085105,0.8833333333333334,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,8,1.546875,0.7748226950354609,2.555555555555556,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,9,1.546875,0.6808510638297872,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,10,1.546875,0.7375886524822696,2.6111111111111116,1.6666666666666667,True
MEDIUM LOW,DF,1.5631221729012421,2020,11,1.546875,0.6808510638297872,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,13,1.546875,0.7943262411347517,2.2222222222222223,1.6666666666666667,True
MEDIUM LOW,DF,1.5631221729012421,2020,14,1.546875,0.6808510638297872,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,15,1.546875,0.851063829787234,0.47222222222222227,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,16,1.546875,0.851063829787234,2.166666666666667,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,17,1.546875,0.6808510638297871,0.6944444444444446,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,18,1.546875,0.743892828999212,2.8333333333333335,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,22,1.546875,0.7836879432624113,2.444444444444445,1.6666666666666667,True
MEDIUM LOW,DF,1.5631221729012421,2020,26,1.546875,0.9042553191489362,1.4444444444444446,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,27,1.546875,0.9042553191489362,1.3333333333333335,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,29,1.546875,0.9042553191489361,1.0277777777777781,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,31,1.546875,0.9042553191489362,1.3333333333333335,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,32,1.546875,0.9042553191489362,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,34,1.546875,0.9042553191489362,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,35,1.546875,0.9042553191489362,2.3333333333333335,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,41,1.546875,0.9574468085106383,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,43,1.546875,0.9574468085106383,2.2777777777777777,1.1111111111111112,True
MEDIUM LOW,DF,1.5631221729012421,2020,44,1.546875,0.9574468085106385,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,47,1.546875,0.9574468085106383,0.44444444444444453,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,48,1.546875,0.9574468085106381,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,50,1.546875,0.9574468085106381,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2020,51,1.546875,0.9574468085106381,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2021,1,1.546875,0.9574468085106383,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2021,5,1.546875,0.7659574468085105,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2021,6,1.546875,0.9574468085106381,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2021,8,1.546875,0.9574468085106383,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DF,1.5631221729012421,2021,10,1.546875,0.9574468085106381,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,2,1.53125,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,3,1.53125,1.0638297872340425,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,4,1.53125,1.0638297872340425,0.5,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,6,1.53125,1.0638297872340425,2.9444444444444446,2.2222222222222223,True
MEDIUM LOW,DG,1.5674892617761467,2020,14,1.53125,0.7978723404255319,0.6666666666666667,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,15,1.53125,0.8865248226950354,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,16,1.53125,1.0638297872340425,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,17,1.53125,0.7978723404255319,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,19,1.53125,1.0024549918166938,2.5277777777777786,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,20,1.53125,0.7978723404255319,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,21,1.53125,0.7978723404255318,0.6111111111111113,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,22,1.53125,0.7978723404255319,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,23,1.53125,1.0638297872340425,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,25,1.53125,0.7978723404255318,1.8888888888888893,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,26,1.53125,0.7978723404255319,1.5000000000000002,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,28,1.53125,0.7978723404255319,1.527777777777778,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,32,1.53125,0.7978723404255319,1.1111111111111112,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,33,1.53125,1.0638297872340425,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,34,1.53125,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,35,1.53125,0.9308510638297872,1.888888888888889,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,36,1.53125,0.7978723404255319,3.500000000000001,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,37,1.53125,0.7978723404255319,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,38,1.53125,0.9308510638297872,2.4166666666666665,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,39,1.53125,0.7978723404255319,2.388888888888889,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,40,1.53125,0.797872340425532,1.2222222222222225,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,41,1.53125,0.9308510638297872,1.888888888888889,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2020,42,1.53125,0.8865248226950355,2.0833333333333335,1.6666666666666667,True
MEDIUM LOW,DG,1.5674892617761467,2020,43,1.53125,0.7978723404255319,0.8888888888888891,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,44,1.53125,0.7978723404255319,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,45,1.53125,0.7978723404255318,1.2777777777777781,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,46,1.53125,0.797872340425532,1.7777777777777781,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,50,1.53125,1.0638297872340425,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2020,52,1.53125,1.0638297872340425,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2021,4,1.53125,1.0638297872340425,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2021,5,1.53125,1.0638297872340425,2.7222222222222228,1.1111111111111112,True
MEDIUM LOW,DG,1.5674892617761467,2021,7,1.53125,1.0638297872340425,0.2777777777777778,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2021,8,1.53125,0.7978723404255319,0.22222222222222227,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2021,11,1.53125,1.0638297872340425,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DG,1.5674892617761467,2021,12,1.53125,1.0638297872340423,1.0555555555555558,0.5555555555555556,False
MEDIUM LOW,DH,1.5302423016332236,2020,3,1.578125,0.6808510638297872,2.166666666666667,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,4,1.578125,0.6808510638297872,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,5,1.578125,0.6808510638297872,0.5000000000000001,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,6,1.578125,0.6808510638297872,5.083333333333334,1.6666666666666667,True
MEDIUM LOW,DH,1.5302423016332236,2020,11,1.578125,0.6808510638297871,0.6666666666666669,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,12,1.578125,0.6808510638297872,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,13,1.578125,0.6808510638297872,2.6111111111111116,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,18,1.578125,0.6808510638297872,0.3888888888888889,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,20,1.578125,0.6808510638297872,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,22,1.578125,0.6808510638297872,0.33333333333333337,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,23,1.578125,0.6808510638297872,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,24,1.578125,0.6808510638297873,1.0,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,26,1.578125,0.6808510638297872,4.055555555555556,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,27,1.578125,0.6808510638297871,2.166666666666667,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,29,1.578125,0.6808510638297872,1.3333333333333335,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,31,1.578125,0.6808510638297872,2.2222222222222223,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,32,1.578125,0.6808510638297872,1.4444444444444446,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,33,1.578125,0.6808510638297872,1.0000000000000002,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,36,1.578125,0.6808510638297872,1.9444444444444446,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2020,37,1.578125,0.6808510638297872,1.0555555555555556,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,39,1.578125,0.6808510638297871,0.9444444444444446,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,41,1.578125,0.6808510638297872,1.1666666666666667,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,42,1.578125,0.6808510638297872,0.7222222222222223,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,44,1.578125,0.6808510638297872,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,45,1.578125,0.6808510638297872,0.9444444444444445,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,50,1.578125,0.6808510638297872,1.027777777777778,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2020,51,1.578125,0.6808510638297871,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,DH,1.5302423016332236,2021,2,1.578125,0.6808510638297871,1.1944444444444449,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2021,5,1.578125,0.6808510638297872,0.7500000000000001,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2021,8,1.578125,0.6808510638297872,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2021,9,1.578125,0.6808510638297872,0.8333333333333334,0.5555555555555556,True
MEDIUM LOW,DH,1.5302423016332236,2021,11,1.578125,0.6808510638297872,1.6111111111111114,1.1111111111111112,True
MEDIUM LOW,DI,1.4215254401932669,2020,5,1.375,0.7872340425531915,1.1388888888888888,1.1111111111111112,True
MEDIUM LOW,DI,1.4215254401932669,2020,12,1.375,0.7872340425531915,0.5555555555555556,0.5555555555555556,True
MEDIUM LOW,DI,1.4215254401932669,2020,23,1.375,0.7872340425531915,1.1111111111111112,0.5555555555555556,True
MEDIUM LOW,DI,1.4215254401932669,2020,35,1.375,0.7872340425531914,0.6666666666666669,0.5555555555555556,True
MEDIUM LOW,DI,1.4215254401932669,2020,39,1.375,0.7872340425531915,1.1666666666666667,0.5555555555555556,True
